treatment,model,lambda,number_of_replicates,predation_strength,random_seed,dispersal_kernel,alpha,number_of_populations,migration_probability,reproduction_probability,epsilon,fixed_metapopulation
243,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.06,1.0,0.01,false
244,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.06,1.0,0.01,false
245,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.06,1.0,0.01,false
246,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.06,1.0,0.01,false
247,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.06,1.0,0.01,false
248,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.06,1.0,0.01,false
249,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.06,1.0,0.01,false
250,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.06,1.0,0.01,false
251,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.06,1.0,0.01,false
252,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.06,1.0,0.01,false
253,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.06,1.0,0.01,false
254,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.06,1.0,0.01,false
255,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.06,1.0,0.01,false
256,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.06,1.0,0.01,false
257,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.06,1.0,0.01,false
258,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.06,1.0,0.01,false
259,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.06,1.0,0.01,false
260,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.06,1.0,0.01,false
261,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.06,1.0,0.01,false
262,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.06,1.0,0.01,false
263,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.06,1.0,0.01,false
264,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.06,1.0,0.01,false
265,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.06,1.0,0.01,false
266,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.06,1.0,0.01,false
267,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.06,1.0,0.01,false
268,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.06,1.0,0.01,false
269,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.06,1.0,0.01,false
270,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.06,1.0,0.01,false
271,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.06,1.0,0.01,false
272,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.06,1.0,0.01,false
273,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.06,1.0,0.01,false
274,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.06,1.0,0.01,false
275,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.06,1.0,0.01,false
276,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.06,1.0,0.01,false
277,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.06,1.0,0.01,false
278,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.06,1.0,0.01,false
279,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.06,1.0,0.01,false
280,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.06,1.0,0.01,false
281,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.07,1.0,0.01,false
282,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.07,1.0,0.01,false
283,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.07,1.0,0.01,false
284,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.07,1.0,0.01,false
285,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.07,1.0,0.01,false
286,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.07,1.0,0.01,false
287,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.07,1.0,0.01,false
288,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.07,1.0,0.01,false
289,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.07,1.0,0.01,false
290,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.07,1.0,0.01,false
291,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.07,1.0,0.01,false
292,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.07,1.0,0.01,false
293,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.07,1.0,0.01,false
294,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.07,1.0,0.01,false
295,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.07,1.0,0.01,false
296,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.07,1.0,0.01,false
297,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.07,1.0,0.01,false
298,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.07,1.0,0.01,false
299,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.07,1.0,0.01,false
300,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.07,1.0,0.01,false
301,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.07,1.0,0.01,false
302,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.07,1.0,0.01,false
303,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.07,1.0,0.01,false
304,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.07,1.0,0.01,false
305,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.07,1.0,0.01,false
306,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.07,1.0,0.01,false
307,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.07,1.0,0.01,false
308,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.07,1.0,0.01,false
309,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.07,1.0,0.01,false
310,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.07,1.0,0.01,false
311,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.07,1.0,0.01,false
312,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.07,1.0,0.01,false
313,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.07,1.0,0.01,false
314,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.07,1.0,0.01,false
315,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.07,1.0,0.01,false
316,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.07,1.0,0.01,false
317,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.07,1.0,0.01,false
318,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.07,1.0,0.01,false
319,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.07,1.0,0.01,false
320,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.07,1.0,0.01,false
321,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.08,1.0,0.01,false
322,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.08,1.0,0.01,false
323,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.08,1.0,0.01,false
324,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.08,1.0,0.01,false
325,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.08,1.0,0.01,false
326,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.08,1.0,0.01,false
327,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.08,1.0,0.01,false
328,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.08,1.0,0.01,false
329,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.08,1.0,0.01,false
330,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.08,1.0,0.01,false
331,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.08,1.0,0.01,false
332,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.08,1.0,0.01,false
333,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.08,1.0,0.01,false
334,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.08,1.0,0.01,false
335,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.08,1.0,0.01,false
336,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.08,1.0,0.01,false
337,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.08,1.0,0.01,false
338,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.08,1.0,0.01,false
339,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.08,1.0,0.01,false
340,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.08,1.0,0.01,false
341,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.08,1.0,0.01,false
342,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.08,1.0,0.01,false
343,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.08,1.0,0.01,false
344,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.08,1.0,0.01,false
345,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.08,1.0,0.01,false
346,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.08,1.0,0.01,false
347,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.08,1.0,0.01,false
348,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.08,1.0,0.01,false
349,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.08,1.0,0.01,false
350,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.08,1.0,0.01,false
351,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.08,1.0,0.01,false
352,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.08,1.0,0.01,false
353,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.08,1.0,0.01,false
354,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.08,1.0,0.01,false
355,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.08,1.0,0.01,false
356,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.08,1.0,0.01,false
357,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.08,1.0,0.01,false
358,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.08,1.0,0.01,false
359,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.08,1.0,0.01,false
360,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.08,1.0,0.01,false
361,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.09,1.0,0.01,false
362,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.09,1.0,0.01,false
363,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.09,1.0,0.01,false
364,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.09,1.0,0.01,false
365,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.09,1.0,0.01,false
366,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.09,1.0,0.01,false
367,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.09,1.0,0.01,false
368,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.09,1.0,0.01,false
369,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.09,1.0,0.01,false
370,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.09,1.0,0.01,false
371,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.09,1.0,0.01,false
372,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.09,1.0,0.01,false
373,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.09,1.0,0.01,false
374,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.09,1.0,0.01,false
375,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.09,1.0,0.01,false
376,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.09,1.0,0.01,false
377,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.09,1.0,0.01,false
378,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.09,1.0,0.01,false
379,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.09,1.0,0.01,false
380,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.09,1.0,0.01,false
381,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.09,1.0,0.01,false
382,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.09,1.0,0.01,false
383,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.09,1.0,0.01,false
384,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.09,1.0,0.01,false
385,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.09,1.0,0.01,false
386,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.09,1.0,0.01,false
387,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.09,1.0,0.01,false
388,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.09,1.0,0.01,false
389,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.09,1.0,0.01,false
390,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.09,1.0,0.01,false
391,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.09,1.0,0.01,false
392,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.09,1.0,0.01,false
393,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.09,1.0,0.01,false
394,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.09,1.0,0.01,false
395,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.09,1.0,0.01,false
396,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.09,1.0,0.01,false
397,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.09,1.0,0.01,false
398,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.09,1.0,0.01,false
399,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.09,1.0,0.01,false
400,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.09,1.0,0.01,false
401,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.1,1.0,0.01,false
402,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.1,1.0,0.01,false
403,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.1,1.0,0.01,false
404,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.1,1.0,0.01,false
405,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.1,1.0,0.01,false
406,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.1,1.0,0.01,false
407,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.1,1.0,0.01,false
408,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.1,1.0,0.01,false
409,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.1,1.0,0.01,false
410,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.1,1.0,0.01,false
411,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.1,1.0,0.01,false
412,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.1,1.0,0.01,false
413,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.1,1.0,0.01,false
414,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.1,1.0,0.01,false
415,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.1,1.0,0.01,false
416,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.1,1.0,0.01,false
417,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.1,1.0,0.01,false
418,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.1,1.0,0.01,false
419,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.1,1.0,0.01,false
420,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.1,1.0,0.01,false
421,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.1,1.0,0.01,false
422,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.1,1.0,0.01,false
423,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.1,1.0,0.01,false
424,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.1,1.0,0.01,false
425,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.1,1.0,0.01,false
426,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.1,1.0,0.01,false
427,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.1,1.0,0.01,false
428,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.1,1.0,0.01,false
429,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.1,1.0,0.01,false
430,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.1,1.0,0.01,false
431,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.1,1.0,0.01,false
432,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.1,1.0,0.01,false
433,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.1,1.0,0.01,false
434,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.1,1.0,0.01,false
435,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.1,1.0,0.01,false
436,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.1,1.0,0.01,false
437,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.1,1.0,0.01,false
438,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.1,1.0,0.01,false
439,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.1,1.0,0.01,false
440,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.1,1.0,0.01,false
441,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.11,1.0,0.01,false
442,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,0.0,10,0.11,1.0,0.01,false
443,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.11,1.0,0.01,false
444,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,0.0,10,0.11,1.0,0.01,false
445,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.11,1.0,0.01,false
446,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,0.0,10,0.11,1.0,0.01,false
447,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.11,1.0,0.01,false
448,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,0.0,10,0.11,1.0,0.01,false
449,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.11,1.0,0.01,false
450,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,0.0,10,0.11,1.0,0.01,false
451,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.11,1.0,0.01,false
452,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,3.0,10,0.11,1.0,0.01,false
453,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.11,1.0,0.01,false
454,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,3.0,10,0.11,1.0,0.01,false
455,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.11,1.0,0.01,false
456,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,3.0,10,0.11,1.0,0.01,false
457,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.11,1.0,0.01,false
458,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,3.0,10,0.11,1.0,0.01,false
459,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.11,1.0,0.01,false
460,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,3.0,10,0.11,1.0,0.01,false
461,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.11,1.0,0.01,false
462,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,6.0,10,0.11,1.0,0.01,false
463,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.11,1.0,0.01,false
464,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,6.0,10,0.11,1.0,0.01,false
465,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.11,1.0,0.01,false
466,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,6.0,10,0.11,1.0,0.01,false
467,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.11,1.0,0.01,false
468,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,6.0,10,0.11,1.0,0.01,false
469,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.11,1.0,0.01,false
470,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,6.0,10,0.11,1.0,0.01,false
471,RickerModelWDiffusionDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.11,1.0,0.01,false
472,RickerModelWStochasticDispersal,2,100,0.03,424508389,ExpKernel,9.0,10,0.11,1.0,0.01,false
473,RickerModelWDiffusionDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.11,1.0,0.01,false
474,RickerModelWStochasticDispersal,5,100,0.03,424508389,ExpKernel,9.0,10,0.11,1.0,0.01,false
475,RickerModelWDiffusionDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.11,1.0,0.01,false
476,RickerModelWStochasticDispersal,8,100,0.03,424508389,ExpKernel,9.0,10,0.11,1.0,0.01,false
477,RickerModelWDiffusionDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.11,1.0,0.01,false
478,RickerModelWStochasticDispersal,11,100,0.03,424508389,ExpKernel,9.0,10,0.11,1.0,0.01,false
479,RickerModelWDiffusionDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.11,1.0,0.01,false
480,RickerModelWStochasticDispersal,14,100,0.03,424508389,ExpKernel,9.0,10,0.11,1.0,0.01,false
